"Observation_ID","Observation_Label","User_Pedon_ID","Latitude","Longitude","State","County","ocean","lake","pedon_id","distance","obs_date","siteiid","peiid","ecositeid","drainagecl","taxonname","taxclname","taxsubgrp","bedrckdepth","flodfreqcl","landform_string","sand050","sand150","pH50","p_wet","p_moist","p_dry","p_mucky","p_sandy","p_rock","p_coastal","p_flood","p_salty","p_dysic","p_euic"
"GRR.GJS.2014.9","SI: pin oak2 01","",42.5303666666667,-86.0509333333333,"Michigan","Allegan County",863880.938241169,15590.9309218647,"2013MI005400",182.180495575008,2013-07-18,930386,"912097","F097XA006MI","somewhat poorly","Saugatuck","Sandy, mixed, mesic, shallow, ortstein Typic Duraquods","typic duraquods",500,"none","interdune",87.6190476190476,90.16,4.17692312827477,0,1,0,0,1,0,0,0,0,1,0
"GRR.GJS.2015.1","W2015060903","",43.0849333333333,-86.0172333333333,"Michigan","Ottawa County",891512.079262731,18857.1095434568,"2009MI139F025",1728.51162684148,2009-05-18,411773,"410279",NA,"poorly","Belleville","Sandy over loamy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","lake plain",92,80.2745098039216,NA,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2015.10","W2015061704","",42.73455,-84.9262833333333,"Michigan","Eaton County",795305.243362922,104920.473149509,"S1971MI045001",1331.45665175732,1971-10-10,102644,"102627",NA,"somewhat poorly","Capac","Fine-loamy, mixed, mesic Aeric Ochraqualfs","aeric ochraqualfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.30000019073486,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.10","W2015061704","",42.73455,-84.9262833333333,"Michigan","Eaton County",795305.243362922,104920.473149509,"S1971MI045001",1331.45665175732,1971-10-10,102644,"922589",NA,"somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Glossaquic Hapludalfs","glossaquic hapludalfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.67213120226,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.11","S2015062501","",43.1293,-85.4380166666667,"Michigan","Kent County",854213.713424879,64073.0240335182,"2015MI081001",336.670295057436,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.12","W2015062501","",43.1301666666667,-85.4374166666667,"Michigan","Kent County",854225.775667644,64095.9974744913,"2015MI081001",276.272775284607,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.13","W2015062502","2015MI081001",43.1287,-85.4333666666667,"Michigan","Kent County",853860.938667724,64455.8483558555,"2015MI081001",185.219652010099,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.14","W2015062503","",43.1264666666667,-85.4314333333333,"Michigan","Kent County",853593.245092425,64670.9474869926,"2015MI081001",500.683137320058,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.15","W2015062504","",43.1297333333333,-85.43285,"Michigan","Kent County",853888.860898618,64467.6638709865,"2015MI081001",200.870095241489,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.16","W2015062505","2015MI081001",43.1298,-85.4348166666667,"Michigan","Kent County",854026.632566076,64310.942278161,"2015MI081001",10.521334845711,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.17","W2015062506","",43.1269166666667,-85.43535,"Michigan","Kent County",853887.031089958,64350.141214037,"2015MI081001",315.828097911102,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.18","W2015062507","",43.1390555555556,-85.4355888888889,"Michigan","Kent County",854644.209944463,63999.5816453265,"2015MI081001",1042.92563636631,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.19","W2015062508","",43.13965,-85.4359,"Michigan","Kent County",854701.666113661,63959.4280009857,"2015MI081001",1111.70518580614,2015-06-25,1491700,"1374212","F098XA012MI","poorly","Parkhill","Fine-loamy, mixed, semiactive, nonacid, mesic Mollic Epiaquepts","mollic epiaquepts",500,NA,"end moraine",47.1698113207547,47.1698113207547,NA,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.2","S2015060901","",43.0856333333333,-86.0179666666667,"Michigan","Ottawa County",891603.293430199,18816.8582293466,"2009MI139F025",1645.74217475179,2009-05-18,411773,"410279",NA,"poorly","Belleville","Sandy over loamy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","lake plain",92,80.2745098039216,NA,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2015.20","DSP RF1","S2014MI015003A",42.6300833333333,-85.5067,"Michigan","Barry County",829954.870882205,58029.6557110038,"S2014MI015003A",7.85597081033596,2014-10-09,1001329,"1183946",NA,"very poorly","Boots","Euic, mesic Typic Sulfihemists","typic sulfihemists",500,"none","depression",0,0,6.05373129204138,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.20","DSP RF1","S2014MI015003A",42.6300833333333,-85.5067,"Michigan","Barry County",829954.870882205,58029.6557110038,"S2014MI015003A",7.85597081033596,2014-10-09,1001329,"977839",NA,"very poorly","Houghton","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","depression",0,0,6.05373129204138,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.21","DSP RF3","S2015MI037001A",42.7937,-84.3838166666667,"Michigan","Clinton County",761728.677114868,104107.374637982,"S2015MI037001A",9.80278900433504,2015-08-03,1120345,"1111275",NA,"very poorly","Pinnebog","Euic, mesic Hemic Haplosaprists","hemic haplosaprists",500,"none","depression",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.21","DSP RF3","S2015MI037001A",42.7937,-84.3838166666667,"Michigan","Clinton County",761728.677114868,104107.374637982,"S2015MI037001A",9.80278900433504,2015-08-03,1120345,"1183977",NA,"very poorly","Boots","Euic, mesic Typic Haplohemists","typic haplohemists",500,"none","depression",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.22","DSP RF2","S2014MI081001A",43.18406675,-85.34212492,"Michigan","Kent County",851080.099136231,70514.0686992969,"S2014MI081001A",8.10708055190457,2014-10-21,939655,"1183956",NA,"very poorly","Pinnebog","Euic, mesic Typic Sulfisaprists","typic sulfisaprists",500,"none","drainageway",0,0,6.30515459886531,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.22","DSP RF2","S2014MI081001A",43.18406675,-85.34212492,"Michigan","Kent County",851080.099136231,70514.0686992969,"S2014MI081001A",8.10708055190457,2014-10-21,939655,"922576",NA,"very poorly","Pinnebog","Euic, mesic Hemic Haplosaprists","hemic haplosaprists",500,"none","drainageway",0,0,6.30515459886531,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.23","Page Creek Fen","2015MI081002",42.9865666666667,-85.36145,"Michigan","Kent County",840349.522035071,70088.6083742055,"2015MI081002",8.14519793934823,2015-07-08,1499684,"1373801","F098XA004MI","very poorly","Kerston","Euic, mesic Fluvaquentic Haplosaprists","fluvaquentic haplosaprists",500,"frequent","fen",0,0,5.59333335558573,1,0,0,1,0,0,0,1,0,0,1
"GRR.GJS.2015.24","Lamberton Lake Fen","2015MI081003",43.0192756652832,-85.6278076171875,"Michigan","Kent County",860645.268716687,48898.256494327,"2015MI081003",0.316145537663881,2015-07-20,1499685,"1373802","F098XA006MI","very poorly","SND","Fine-silty, carbonatic, mesic Typic Endoaquents","typic endoaquents",500,NA,"lakebed (relict)",0,0,7.60526301986293,1,0,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.25","DSP RR1","S2014MI117001A",43.2558833333333,-85.1605,"Michigan","Montcalm County",841885.481708016,84547.2230030175,"S2014MI117001A",1.0960214799004,2014-10-20,939654,"1183961",NA,"very poorly","Boots","Euic, mesic Typic Haplohemists","typic haplohemists",500,"none","depression",0,0,6.37839207577346,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.25","DSP RR1","S2014MI117001A",43.2558833333333,-85.1605,"Michigan","Montcalm County",841885.481708016,84547.2230030175,"S2014MI117001A",1.0960214799004,2014-10-20,939654,"922571",NA,"very poorly","Carlisle","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","depression",0,0,6.37839207577346,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.26","DSP ER2","S2014MI123001A",43.3039833333333,-85.7597166666667,"Michigan","Newaygo County",886710.018906553,36049.9928602579,"S2014MI123001A",35.6656307173461,2014-10-27,1001331,"1183966",NA,"very poorly","Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Typic Sulfohemists","typic sulfohemists",500,NA,"glacial drainage channel",2.41860465116279,49.2,5.05697671757188,1,0,0,1,0,0,0,0,0,1,0
"GRR.GJS.2015.26","DSP ER2","S2014MI123001A",43.3039833333333,-85.7597166666667,"Michigan","Newaygo County",886710.018906553,36049.9928602579,"S2014MI123001A",35.6656307173461,2014-10-27,1001331,"977853",NA,"very poorly","Adrian","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,NA,"glacial drainage channel",2.41860465116279,49.2,5.05697671757188,1,0,0,1,0,0,0,0,0,1,0
"GRR.GJS.2015.27","DSP ER1","S2015MI015001A",42.74583333,-85.17444444,"Michigan","Barry County",813159.431753308,84601.6117921186,"S2015MI015001A",23.2897793027899,2015-08-05,1120343,"1111264",NA,"very poorly","Houghton","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.27","DSP ER1","S2015MI015001A",42.74583333,-85.17444444,"Michigan","Barry County",813159.431753308,84601.6117921186,"S2015MI015001A",23.2897793027899,2015-08-05,1120343,"1148393",NA,"very poorly","Houghton","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.27","DSP ER1","S2015MI015001A",42.74583333,-85.17444444,"Michigan","Barry County",813159.431753308,84601.6117921186,"S2015MI015001A",23.2897793027899,2015-08-05,1120343,"1183971",NA,"very poorly","Boots","Euic, mesic Typic Sulfihemists","typic sulfihemists",500,"none","glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.28","DSP ER3","S2015MI045001A",42.52472222,-84.88138889,"Michigan","Eaton County",779820.081191173,110547.447565623,"S2015MI045001A",21.8253512867067,2015-08-07,1120344,"1111269",NA,"very poorly","Houghton","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","depression",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.28","DSP ER3","S2015MI045001A",42.52472222,-84.88138889,"Michigan","Eaton County",779820.081191173,110547.447565623,"S2015MI045001A",21.8253512867067,2015-08-07,1120344,"1183992",NA,"very poorly","Pinnebog","Euic, mesic Hemic Haplosaprists","hemic haplosaprists",500,"none","depression",0,0,6.42476174944923,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.29","DSP RR2","S2015MI107001A",43.5443333333333,-85.1821833333333,"Michigan","Mecosta County",859333.823114985,87928.2867327632,"S2015MI107001A",1.71809601137712,2015-08-14,1114718,"1106726",NA,"very poorly","Palms","Loamy, mixed, euic, mesic Terric Haplosaprists","terric haplosaprists",500,"none","closed depression",0,0,NA,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.29","DSP RR2","S2015MI107001A",43.5443333333333,-85.1821833333333,"Michigan","Mecosta County",859333.823114985,87928.2867327632,"S2015MI107001A",1.71809601137712,2015-08-14,1114718,"1184002",NA,"very poorly","Palms","Loamy, mixed, euic, mesic Terric Sulfihemists","terric sulfihemists",500,"none","closed depression",0,0,6.5652173291082,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.3","W2015060904","",43.0868833333333,-86.0183833333333,"Michigan","Ottawa County",891703.864434513,18815.7222813926,"2009MI139F025",1598.52949072209,2009-05-18,411773,"410279",NA,"poorly","Belleville","Sandy over loamy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","lake plain",92,80.2745098039216,NA,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2015.30","DSP RR3","S2015MI045002A",42.6813666666667,-84.7211,"Michigan","Eaton County",777983.980655068,121909.419160506,"S2015MI045002A",4.72827339873974,2015-08-12,1114720,"1111280",NA,"very poorly","Houghton","Euic, mesic Typic Haplosaprists","typic haplosaprists",500,"none","glacial drainage channel",0,0,NA,1,0,0,1,0,0,0,0,0,0,0
"GRR.GJS.2015.30","DSP RR3","S2015MI045002A",42.6813666666667,-84.7211,"Michigan","Eaton County",777983.980655068,121909.419160506,"S2015MI045002A",4.72827339873974,2015-08-12,1114720,"1183997",NA,"very poorly","Boots","Euic, mesic Fibric Haplohemists","fibric haplohemists",500,"none","glacial drainage channel",0,0,6.349999944369,1,0,0,1,0,0,0,0,0,0,1
"GRR.GJS.2015.4","W2015060905","",43.0874833333333,-86.0196833333333,"Michigan","Ottawa County",891828.908782579,18728.0294583103,"2009MI139F025",1466.52320448723,2009-05-18,411773,"410279",NA,"poorly","Belleville","Sandy over loamy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","lake plain",92,80.2745098039216,NA,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2015.5","W2015060906","",43.0861666666667,-86.0201,"Michigan","Ottawa County",891782.690665671,18661.4401868415,"2009MI139F025",1422.00742718758,2009-05-18,411773,"410279",NA,"poorly","Belleville","Sandy over loamy, mixed, mesic Typic Endoaquolls","typic endoaquolls",500,"none","lake plain",92,80.2745098039216,NA,1,0,0,0,1,0,0,0,0,0,1
"GRR.GJS.2015.6","S2015061701","",42.7357333333333,-84.9282833333333,"Michigan","Eaton County",795514.042771674,104755.34056227,"S1971MI045001",1376.01765977388,1971-10-10,102644,"102627",NA,"somewhat poorly","Capac","Fine-loamy, mixed, mesic Aeric Ochraqualfs","aeric ochraqualfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.30000019073486,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.6","S2015061701","",42.7357333333333,-84.9282833333333,"Michigan","Eaton County",795514.042771674,104755.34056227,"S1971MI045001",1376.01765977388,1971-10-10,102644,"922589",NA,"somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Glossaquic Hapludalfs","glossaquic hapludalfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.67213120226,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.7","W2015061701","",42.7361333333333,-84.92825,"Michigan","Eaton County",795535.729469229,104757.628120454,"S1971MI045001",1419.62371647096,1971-10-10,102644,"102627",NA,"somewhat poorly","Capac","Fine-loamy, mixed, mesic Aeric Ochraqualfs","aeric ochraqualfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.30000019073486,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.7","W2015061701","",42.7361333333333,-84.92825,"Michigan","Eaton County",795535.729469229,104757.628120454,"S1971MI045001",1419.62371647096,1971-10-10,102644,"922589",NA,"somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Glossaquic Hapludalfs","glossaquic hapludalfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.67213120226,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.8","W2015061702","",42.73705,-84.9275166666667,"Michigan","Eaton County",795540.162565861,104816.717407148,"S1971MI045001",1539.58585481433,1971-10-10,102644,"102627",NA,"somewhat poorly","Capac","Fine-loamy, mixed, mesic Aeric Ochraqualfs","aeric ochraqualfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.30000019073486,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.8","W2015061702","",42.73705,-84.9275166666667,"Michigan","Eaton County",795540.162565861,104816.717407148,"S1971MI045001",1539.58585481433,1971-10-10,102644,"922589",NA,"somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Glossaquic Hapludalfs","glossaquic hapludalfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.67213120226,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.9","W2015061703","",42.7351666666667,-84.9265,"Michigan","Eaton County",795357.152361704,104901.978620232,"S1971MI045001",1383.21830563357,1971-10-10,102644,"102627",NA,"somewhat poorly","Capac","Fine-loamy, mixed, mesic Aeric Ochraqualfs","aeric ochraqualfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.30000019073486,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2015.9","W2015061703","",42.7351666666667,-84.9265,"Michigan","Eaton County",795357.152361704,104901.978620232,"S1971MI045001",1383.21830563357,1971-10-10,102644,"922589",NA,"somewhat poorly","Capac","Fine-loamy, mixed, active, mesic Glossaquic Hapludalfs","glossaquic hapludalfs",500,NA,"ground moraine",42.0704225352113,42.03125,6.67213120226,0,1,0,0,0,0,0,0,0,0,1
"GRR.GJS.2016.10","2016MI067001","2016MI067001",42.7930166666667,-84.8636,"Michigan","Ionia County",794538.126388166,110055.807492995,"2016MI067001",14.2574304952119,2016-06-02,1213506,"1178512",NA,"well","Remus","Fine-loamy, mixed, mesic Alfic Argiudolls","alfic argiudolls",500,NA,"moraine",53.5648854961832,47.9113300492611,6.80000019073486,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2016.11","2016MI067002","2016MI067002",42.7937,-84.8628333333333,"Michigan","Ionia County",794527.399044219,110119.965575862,"2016MI067002",41.6904120848794,2016-06-02,1213507,"1178513",NA,"well","Remus","Fine-loamy, mixed, mesic Haplic Glossudalfs","haplic glossudalfs",500,NA,"moraine",72.4302325581395,66.6820809248555,6.40000009536743,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2016.12","2016MI067003","2016MI067003",42.7895166666667,-84.8631333333333,"Michigan","Ionia County",794292.79831427,110087.275645295,"2016MI067003",6.75283197256109,2016-06-02,1213508,"1178514",NA,"well","Wawasee","Fine-loamy, mixed, mesic Typic Hapludalfs","typic hapludalfs",500,NA,NA,34.6363636363636,35.46,5.6363635930148,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2016.13","2016MI067004","2016MI067004",42.8081166666667,-84.9405666666667,"Michigan","Ionia County",800723.940820955,103811.146235207,"2016MI067004",11.1085808846187,2016-06-08,1213509,"1178515",NA,"well","Tekenink","Fine-loamy, mixed, mesic Typic Hapludalfs","typic hapludalfs",500,NA,NA,65,65.5777777777778,5.90000009536743,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2016.14","2016MI067005","2016MI067005",42.8078166666667,-84.9449166666667,"Michigan","Ionia County",801003.771298717,103454.46683527,"2016MI067005",5.02058366908664,2016-06-08,1213510,"1178516",NA,"well","Remus","Fine-loamy, mixed, mesic Typic Hapludalfs","typic hapludalfs",500,NA,"moraine",63.5492957746479,58.3429951690821,NA,0,0,1,0,0,0,0,0,0,0,1
"GRR.GJS.2016.15","2016MI067006","2016MI067006",42.8079333333333,-84.9439166666667,"Michigan","Ionia County",800942.328846599,103536.658921193,"2016MI067006",11.2181307991315,2016-06-08,1213511,"1178517",NA,"well","Remus","Fine-loamy, mixed, mesic Typic Hapludalfs","typic hapludalfs",500,NA,"drainageway",72.2533333333333,72.752,5.5,0,0,1,0,0,0,0,0,0,1,0
"GRR.GJS.2016.16","2016MI067007","2016MI067007",42.8076666666667,-84.9437166666667,"Michigan","Ionia County",800912.452872597,103551.903872244,"2016MI067007",13.46001972776,2016-06-08,1213515,"1178521",NA,"moderately well","Eel","Fine-loamy, mixed, mesic Oxyaquic Dystrudepts","oxyaquic dystrudepts",500,NA,"stream terrace",36.4,28.1,5.31282052015647,0,1,0,0,0,0,0,0,0,1,0
"GRR.GJS.2016.17","2016MI081006","2016MI081006",43.0241666666667,-85.4987,"Michigan","Kent County",852027.963219095,59415.9583311607,"2016MI081006",24.1022877386862,2016-06-10,1213516,"1178522",NA,"somewhat excessively","Coloma","Mixed, mesic Lamellic Udipsamments","lamellic udipsamments",500,NA,"moraine",90.9176470588235,89.4105263157895,4.94929576927507,0,0,1,0,1,0,0,0,0,1,0
